counter question1 question2 proximity
6127 4717915 1094872 4
6128 17873680 3548140 3
6129 11387844 3064423 4
6130 25541684 703396 3
6131 49971304 3059333 4
6132 14419970 2965747 3
6133 48437152 40240450 4
6134 16428978 2120255 3
6135 10633263 438146 2
6136 26815314 31619324 4
6137 32589425 22545169 2
6138 8600354 337335 3
6139 36875118 2400828 2
6140 34223249 30707387 6
6141 18730046 4044726 4
6142 36290161 457629 2
6143 17940528 7220681 1
6144 28190945 10623458 5
6145 29220865 28511836 3
6146 43616649 14655913 3
6147 13367173 2467970 2
6148 45410061 6560672 5
6149 14475489 10828398 2
6150 36318365 14316375 2
6151 21053443 1915166 3
6152 4359453 992836 3
6153 34662082 226910 2
6154 17915247 5374311 4
6155 46559600 2353141 5
6156 33071104 13432985 3
6157 11469898 3351837 2
6158 29877030 7220681 1
6159 20018283 441196 4
6160 865460 469695 3
6161 25830036 9341695 3
6162 19911772 19899882 4
6163 21318650 21297979 4
6164 33103633 29193806 3
6165 10197988 6961356 3
6166 16171986 4445617 3
6167 26070900 23039871 3
6168 19807389 15223841 4
6169 10548268 2745265 2
6170 38239413 8890472 3
6171 45827526 2979383 4
6172 20330303 327544 3
6173 33157161 10501503 1
6174 34268289 7414667 3
6175 38074418 10936846 5
6176 19008597 1857646 4
6177 14206768 1102891 3
6178 19669843 9076923 3
6179 39938061 13102045 4
6180 4049746 2369226 2
6181 26808018 3776327 4
6182 18151732 1631091 3
6183 26737401 1217228 4
6184 14042187 1604319 3
6185 36766068 7218760 4
6186 5694385 1844688 4
6187 21311248 157944 2
6188 28167733 10727118 2
6189 1886995 11198486 3
6190 3756657 10462209 3
6191 29572640 17793249 2
6192 38603829 948194 4
6193 28246932 5387643 4
6194 33651357 23720118 5
6195 17801595 2881827 3
6196 25640896 1402030 2
6197 615063 182278 2
6198 6134269 2860889 4
6199 49969290 13772827 2
6200 24377273 4447924 2
6201 2051385 260337 5
6202 49674941 7765874 4
6203 45611387 44424491 2
6204 5296429 5243754 2
6205 37763709 2944822 3
6206 35431194 41577234 5
6207 49535383 48683723 4
6208 1674719 857420 3
6209 21729134 154724 4
6210 26110375 12142238 3
6211 5932372 2793150 4
6212 20874834 11993077 4
6213 35214243 29140402 4
6214 19463627 13729294 3
6215 22277066 10786042 3
6216 6087918 1661273 2
6217 4897428 2515477 2
6218 39449922 2336692 3
6219 14378187 7928654 3
6220 18119899 2817752 5
6221 30059898 25425130 4
6222 29333052 218384 3
6223 3562824 21817 2
6224 6178453 2659000 3
6225 4362888 687444 4
6226 37308204 2265503 3
6227 39038977 2891361 3
6228 26766119 10136794 5
6229 19253121 1942644 2
6230 36887722 7220681 3
6231 19001379 17150627 4
6232 16076492 541487 3
6233 13602501 2427631 4
6234 50528470 33427670 3
6235 23342053 3027834 3
6236 21204299 21179226 3
6237 18734140 2006448 1
6238 19965895 513832 4
6239 20788922 21574236 4
6240 4278009 3566146 4
6241 40022793 218384 2
6242 19959684 14784630 3
6243 5271598 363681 2
6244 37714313 7703355 2
6245 14342988 8549692 4
6246 21705493 4888362 3
6247 36173984 10604865 3
6248 41377544 26484440 5
6249 376427 182278 4
6250 19835413 513832 3
6251 18382934 6470556 2
6252 34590284 19620225 3
6253 24239773 129178 2
6254 14913912 9902968 4
6255 26019132 14526260 3
6256 45169421 23302096 3
6257 38481241 23093470 3
6258 40521890 6866238 5
6259 28434450 2839321 4
6260 24398622 867194 4
6261 12374399 2469767 2
6262 28633866 8686331 2
6263 36195328 38877989 3
6264 15084984 2605032 2
6265 13232667 2772763 3
6266 1951849 1661325 3
6267 48033144 9057941 4
6268 36162236 9276378 3
6269 27668628 15281904 1
6270 13174756 1625234 3
6271 23810643 6627289 4
6272 40094640 17834145 3
6273 33488228 218384 5
6274 20767409 8959466 2
6275 10585135 7352493 2
6276 41517944 17054000 3
6277 18933712 10364383 2
6278 31821235 25425130 4
6279 12280428 6692664 3
6280 18856264 18299898 3
6281 20442717 48088 2
6282 25907932 2750216 4
6283 46474846 33621808 3
6284 40148473 29273672 4
6285 29440528 13387742 3
6286 31782325 218384 6
6287 3402735 326390 5
6288 17037583 4534146 2
6289 16903637 5560176 3
6290 40240450 34956701 4
6291 13112038 2863674 2
6292 47547718 15402321 5
6293 49743956 35706921 5
6294 28229477 218384 2
6295 17675551 565634 2
6296 23127926 663834 1
6297 19047862 14789478 2
6298 40963756 16643495 5
6299 30778790 529085 4
6300 5513180 1915166 3
6301 20268262 10705848 5
6302 48515347 27859435 4
6303 32409815 8166390 3
6304 38152245 6816951 2
6305 4712860 4755806 6
6306 19711832 6244670 3
6307 6628883 2537568 2
6308 12326962 4419983 2
6309 47907342 45454226 2
6310 40146696 46920543 4
6311 34540229 18736681 3
6312 21033112 70689 3
6313 3995267 1570416 2
6314 48610540 48237645 3
6315 48152790 23699371 3
6316 49766560 31775099 4
6317 18884295 12216326 3
6318 7384970 5580221 3
6319 3678520 3179216 6
6320 31601423 13030111 4
6321 3327550 3327341 3
6322 44300544 41577234 3
6323 14903145 6867484 3
6324 24240215 13864464 3
6325 6682724 10796160 2
6326 48069380 17456401 2
6327 20929766 185937 5
6328 25154495 16789832 5
6329 40287829 226910 2
6330 16822234 513832 2
6331 32623834 20945049 4
6332 38203971 6353849 4
6333 3061759 211143 3
6334 37114582 34311600 4
6335 7555826 133988 4
6336 1057502 1302072 4
6337 2770111 47605 5
6338 27731336 4639432 3
6339 32544269 4815231 3
6340 33983522 29140402 4
6341 4975881 1494800 3
6342 39490799 12702076 4
6343 46209691 409784 3
6344 5492320 541194 3
6345 38035918 6470651 3
6346 48854870 4691132 2
6347 31147270 2790144 4
6348 26184409 7877529 4
6349 16903430 999489 3
6350 31858577 22596495 6
6351 39049514 13201334 4
6352 25163713 21219695 3
6353 14289491 3746639 2
6354 21025199 10796160 1
6355 33505796 207947 4
6356 34759934 2406432 3
6357 5771210 4262773 4
6358 28095805 2447324 5
6359 17289710 1522108 2
6360 21436517 12734721 3
6361 29436088 4545937 5
6362 32893075 18970621 2
6363 47552729 24701197 4
6364 6973686 564156 2
6365 2694566 290884 2
6366 30155336 4732544 3
6367 11554935 268814 3
6368 8427416 5117132 4
6369 18062598 6352139 2
6370 20860543 10804286 4
6371 46061462 218384 3
6372 46919783 8531292 2
6373 29363735 29063844 8
6374 46612311 24704791 2
6375 19461213 153724 2
6376 3236213 63150 3
6377 10353168 730321 2
6378 26446750 7380626 1
6379 22314009 2784514 4
6380 50607799 50142787 3
6381 27791875 2095397 4
6382 5405732 1036666 3
6383 35259119 32505490 3
6384 7257015 2285250 4
6385 31527132 16098046 2
6386 14070175 3918578 3
6387 40150175 3323618 3
6388 23289760 2277430 4
6389 48136525 1066318 5
6390 25697023 22887775 3
6391 17007450 9922543 4
6392 20054298 14919019 5
6393 32697098 301759 2
6394 1345753 1568091 2
6395 35260423 1998544 4
6396 42243122 5554734 2
6397 48811990 46230413 6
6398 41906333 28003929 4
6399 43545033 218384 2
6400 18031125 13291076 5
6401 50276030 23454952 4
6402 14933555 2464222 2
6403 31190304 3071544 2
6404 36285834 13102045 3
6405 48017880 18622716 4
6406 23879418 23653778 2
6407 22115626 10796160 2
6408 2099257 2099171 4
6409 43579567 685300 2
6410 5785897 2912281 3
6411 15347901 147181 3
6412 48379641 2161054 6
6413 3114116 1075827 5
6414 36546844 308683 2
6415 21197099 5654926 4
6416 16347614 4363665 4
6417 38146455 1953530 3
6418 39912256 218384 3
6419 1454652 48249 3
6420 37210715 31303877 3
6421 720200 15844443 4
6422 36869793 26689006 2
6423 17196634 51574 3
6424 18069295 16580816 4
6425 12032051 589870 2
6426 20296144 513832 2
6427 27882503 2486191 3
6428 21306410 21268064 3
6429 18633357 2770321 2
6430 28931718 7569335 3
6431 10231743 6588015 3
6432 11200585 1738966 2
6433 9534799 2248131 5
6434 30453551 7114661 3
6435 50081873 16549066 2
6436 36865356 698638 4
6437 13876322 5392693 3
6438 11733028 4536864 4
6439 29029849 23580826 2
6440 28599985 20268262 4
6441 47069131 5600668 2
6442 10042457 1881714 2
6443 48612631 5164902 2
6444 35446891 29140402 4
6445 3180192 2782546 3
6446 27584891 7520432 3
6447 29588837 85190 2
6448 34458876 3437897 2
6449 36008296 28466925 5
6450 44470307 6867131 5
6451 2333013 3859288 3
6452 20480090 14487682 3
6453 24740693 22982285 3
6454 34982972 20001427 5
6455 13818154 11324372 4
6456 16651693 1873995 3
6457 18348797 3404301 2
6458 8373838 104799 3
6459 12809695 3450604 4
6460 11919010 882772 5
6461 9745389 4706696 3
6462 17732193 223918 2
6463 10526616 1661921 3
6464 21325143 77718 5
6465 19306336 214741 2
6466 2116404 2434041 2
6467 42024548 6343166 5
6468 50287058 12575990 2
6469 11588916 6952363 4
6470 45926304 6305752 3
6471 19296689 1572322 3
6472 38153723 1457863 6
6473 15142453 390181 4
6474 32891617 18875852 3
6475 26561722 513832 2
6476 1651030 933447 3
6477 17134820 6450762 2
6478 38970569 35023420 4
6479 49738153 24924932 3
6480 6214703 1146153 5
6481 4436087 1221512 2
6482 21802084 7408566 1
6483 43810315 28607191 3
6484 38481241 218384 5
6485 15733184 2696812 2
6486 9598707 33621808 4
6487 38965167 14089146 3
6488 32837386 1958636 3
6489 32558578 2192764 5
6490 13731677 7266042 3
6491 17450497 3767979 3
6492 32831308 6058984 3
6493 34811395 10278410 3
6494 3578288 1482474 4
6495 28239531 41034116 4
6496 33671321 14073516 2
6497 18052565 410236 3
6498 10992644 1993493 4
6499 29813521 18410407 3
6500 32876059 2206065 6
6501 28980989 5387643 3
6502 15793667 10684111 2
6503 2441279 30246007 4
6504 11761358 7719843 2
6505 42176106 20299914 4
6506 20034062 363681 2
6507 16029704 5959965 2
6508 39540359 7392167 3
6509 587404 122105 4
6510 21989782 20008501 3
6511 27455672 513832 3
6512 45261609 25169175 1
6513 32174693 5229809 3
6514 42300291 11628698 5
6515 47836597 25705259 3
6516 18652703 10896151 3
6517 7315396 605828 3
6518 17987704 587458 3
6519 27582466 11046053 1
6520 31934891 5229809 3
6521 26335959 17764092 5
6522 12689580 3246137 3
6523 9673427 3034186 4
6524 9024167 5003142 3
6525 42697284 38830722 2
6526 19829924 706292 3
6527 19590262 1450991 2
6528 27723306 10119032 3
6529 13798174 1555262 2
6530 2016765 273943 4
6531 41823398 32923586 5
6532 49421773 7569335 2
6533 10868423 31058681 3
6534 28612493 2385909 3
6535 2831879 40480 4
6536 3772781 2344524 3
6537 13997667 4691132 2
6538 13964785 5730815 2
6539 20786483 25425130 5
6540 36381336 11323510 2
6541 12644763 12321177 3
6542 43787358 9909333 3
6543 29313737 198431 3
6544 36735934 15427599 4
6545 32942615 3387622 3
6546 8247119 2126607 4
6547 33880942 14903145 4
6548 37741592 1938101 4
6549 37785456 218384 2
6550 40633799 2770321 5
6551 3564837 2497063 5
6552 38523802 513832 4
6553 14477743 2063556 3
6554 38051375 5640850 3
6555 37167378 18410035 5
6556 49469676 24436871 4
6557 15003469 1568091 3
6558 7483691 2349633 3
6559 31981136 1883345 3
6560 14555095 2085544 3
6561 20832717 3646632 3
6562 34524710 31805518 3
6563 22218328 9297899 5
6564 22240328 10836832 5
6565 14697143 42198050 7
6566 19957085 9292383 2
6567 28099307 16694897 2
6568 41026218 1812244 4
6569 6027375 515428 2
6570 11425236 3006150 2
6571 30307364 9445145 5
6572 34478829 11602533 3
6573 9162249 6851461 4
6574 12616796 2186931 3
6575 49476975 10291949 1
6576 14306295 1942644 2
6577 23828358 7324850 2
6578 9294646 15278215 4
6579 44970328 44792066 4
6580 15837899 6699275 3
6581 22347909 22502533 5
6582 4654242 369889 2
6583 24462308 3300839 3
6584 25680258 3618733 3
6585 43411495 3987428 2
6586 21896503 1614772 4
6587 35752880 3930181 2
6588 29683807 1684121 1
6589 8046418 663374 3
6590 565095 1568091 3
6591 3351837 3130311 6
6592 50197585 3858510 3
6593 43058150 8817608 4
6594 6017596 3537706 5
6595 7542681 21955256 2
6596 28662098 5216272 2
6597 50639366 2069488 4
6598 16412802 65035 3
6599 23295014 15216438 3
6600 17321644 3169372 3
6601 15526571 8689330 2
6602 32925228 36087225 3
6603 9470316 2041778 3
6604 3221078 2212913 2
6605 18034813 4685450 4
6606 10547884 6093537 4
6607 11974964 2099695 2
6608 2995511 2707733 3
6609 23180476 243218 2
6610 4119448 4076601 2
6611 49510449 28307003 3
6612 31703423 9195752 4
6613 28325329 2892475 4
6614 35675404 5224877 3
6615 16932228 15629189 2
6616 42263904 12734721 2
6617 14522017 14521547 4
6618 21397149 5334137 2
6619 4579305 13670991 3
6620 49498888 12020886 4
6621 30278430 363681 2
6622 45659094 13370221 3
6623 10462423 1855170 4
6624 34432023 9206618 2
6625 34552281 6896504 2
6626 17418106 565932 3
6627 15656765 6544389 2
6628 17268659 2021374 3
6629 23635415 7735705 1
6630 43488430 218384 2
6631 20133375 273943 2
6632 29739000 109383 2
6633 4870188 112503 3
6634 46839407 1066318 2
6635 28867144 7548900 1
6636 13522499 3308329 4
6637 40254771 3047051 2
6638 37959794 30755949 2
6639 11642601 2381544 3
6640 15740100 16943493 3
6641 41930837 10796160 3
6642 11892553 1179983 3
6643 34611022 22489398 2
6644 40828224 12062481 1
6645 16751651 6862102 4
6646 18467276 5207115 3
6647 19083553 2346763 4
6648 37221205 12376925 4
6649 21582630 12226757 4
6650 22461470 1128723 4
6651 27524298 409784 4
6652 11200607 2617792 4
6653 42883581 42824821 2
6654 41188381 12713563 2
6655 42295683 16336643 2
6656 48369343 25299653 1
6657 21898425 1729087 4
6658 37619510 3059333 2
6659 21286723 3743395 3
6660 7259946 1360826 5
6661 48818051 12184378 2
6662 18273785 11411907 2
6663 22886030 22150722 2
6664 3048669 2223434 3
6665 29841883 5257166 5
6666 25909657 1776142 4
6667 18792808 15811440 2
6668 26632104 1894149 2
6669 36032593 41577234 4
6670 6982027 44765194 4
6671 25729553 4658867 2
6672 10027020 9972549 4
6673 33139919 40480 3
6674 35863581 11160382 3
6675 8719938 6840887 2
6676 11538735 4609667 4
6677 15578604 218384 3
6678 9154479 6698817 5
6679 8671819 8610733 5
6680 33881652 1457863 4
6681 41243641 28012388 3
6682 6226290 6048313 1
6683 49256529 16443028 3
6684 5328945 1386782 2
6685 21614298 17998386 3
6686 42988758 33590030 5
6687 31227322 218384 2
6688 46244385 513832 2
6689 837872 120283 5
6690 4417928 2018556 2
6691 45970747 13568248 3
6692 45365080 22740464 3
6693 21118650 3677174 2
6694 10725368 7479334 4
6695 11296704 2096361 3
6696 23404521 16853747 2
6697 23395314 17755893 5
6698 34489842 7417668 5
6699 36447720 8607249 3
6700 10615723 10452210 3
6701 2352727 1234912 3
6702 20294030 8710619 3
6703 20571720 2509491 3
6704 49365243 11686398 2
6705 48466284 767372 4
6706 17393792 2745265 3
6707 38613801 1016278 4
6708 27112091 5712100 2
6709 17657037 6509628 2
6710 36743495 25660899 5
6711 7009737 2201925 3
6712 40437980 1551235 3
6713 45255768 15139117 3
6714 25714003 982713 2
6715 26997508 6109625 2
6716 36214402 25001478 2
6717 4518997 708698 3
6718 43164735 14779205 1
6719 33699508 30333412 2
6720 15606395 2161468 5
6721 34168342 3816015 4
6722 8821457 2545110 2
6723 40084636 35758857 4
6724 36165743 15291861 3
6725 41678766 5061367 3
6726 24135352 17839053 3
6727 37324370 12552863 2
6728 7671597 2809877 3
6729 22025332 8241525 3
6730 12218138 882772 5
6731 2050292 8357868 3
6732 41380274 10710193 2
6733 23293288 886955 4
6734 557574 6101311 6
6735 20169475 4672223 2
6736 43193444 2396493 2
6737 12771513 12346009 3
6738 19692976 16215409 5
6739 15207158 5950806 1
6740 12209300 1771864 7
6741 8721262 2149785 5
6742 39150182 85190 3
6743 13890423 8393004 3
6744 995918 513832 4
6745 4000738 2965200 4
6746 18214174 11395074 5
6747 16030661 220547 2
6748 25060651 3767365 3
6749 40431053 25638458 2
6750 23561994 8759868 3
6751 18900299 10786042 4
6752 1922677 218384 4
6753 1005523 428918 2
6754 18870812 285793 2
6755 30414330 3293353 3
6756 35037856 19824941 3
6757 49041847 48747537 2
6758 49234300 8051084 2
6759 14081500 363681 2
6760 17356530 6019778 4
6761 8478386 4764768 3
6762 36000657 6115896 5
6763 35809827 30025428 3
6764 44869976 29835382 3
6765 22088010 16853747 4
6766 9205062 1678122 3
6767 9790435 24378375 3
6768 4234985 46898 4
6769 25488672 248589 3
6770 25856139 3954616 4
6771 15038414 9481865 4
6772 7971878 2348819 3
6773 20966388 2883140 3
6774 32704972 4166966 4
6775 25209786 2633112 4
6776 30047101 9450864 1
6777 26221990 513832 3
6778 14289491 7347856 3
6779 33300496 21522341 4
6780 19423978 4012167 3
6781 11073689 541487 3
6782 41532198 218384 1
6783 26100501 1680898 5
6784 14502761 27581 7
6785 16185703 2244989 5
6786 36851226 513832 2
6787 40680949 218384 2
6788 10313355 2393179 3
6789 40080146 215497 3
6790 33136736 703396 4
6791 49039137 34818533 1
6792 12688994 12611213 4
6793 28062578 25632356 8
6794 44851916 40228866 5
6795 31270642 58305 2
6796 49669628 49110818 4
6797 34945566 541487 2
6798 49556845 40761954 3
6799 14672712 616532 5
6800 13537183 4100281 1
6801 40547954 23164598 2
6802 42781393 29140402 3
6803 18604408 39870160 3
6804 20822233 13617390 3
6805 49652232 46944788 4
6806 50563303 1967229 4
6807 43992671 2277430 2
6808 25074954 5257166 3
6809 13440421 4304757 3
6810 49436368 2615498 3
6811 9978036 4240080 4
6812 12256238 767372 3
6813 34728160 24858259 4
6814 5773279 684302 3
6815 29659933 2056097 3
6816 34292157 5893183 3
6817 5599534 5153811 4
6818 3433514 2857376 3
6819 18266371 8802287 3
6820 18069434 41107 7
6821 11094416 2349633 4
6822 8567858 10382929 2
6823 5720524 247161 3
6824 9569795 1177070 3
6825 3581548 1700597 4
6826 17863780 8344393 3
6827 25716422 240546 3
6828 10251573 3707190 3
6829 19621128 1357153 2
6830 41473613 4730100 2
6831 12305454 218813 2
6832 15284321 8803674 3
6833 20322120 3452859 4
6834 2095974 148681 6
6835 40257219 6800590 3
6836 48871353 26522205 3
6837 14777926 92781 2
6838 23363241 14183248 2
6839 6633852 334518 5
6840 48974710 4969171 2
6841 10035980 8664250 4
6842 26028671 24436562 2
6843 24352484 513832 1
6844 48376626 3130311 4
6845 38913836 8992100 4
6846 9367305 7848325 4
6847 30519575 8725387 3
6848 2623610 212321 2
6849 29213714 8549692 4
6850 40180861 703396 5
6851 32243814 22115 5
6852 34425857 4216745 2
6853 35743053 5554734 1
6854 12520367 1259693 3
6855 5876716 4240080 3
6856 34672796 4772425 2
6857 36552445 2770321 5
6858 23953358 218384 4
6859 6638959 4285855 4
6860 8103999 5257166 2
6861 14340049 2130939 3
6862 8960158 3473754 3
6863 18552420 9344305 5
6864 5451002 1041675 2
6865 30402542 218384 3
6866 23747396 12104975 3
6867 24202337 24239046 3
6868 19190584 5841620 3
6869 29450169 29122394 1
6870 6633432 3533301 4
6871 5171204 1413543 6
6872 33939333 22703412 2
6873 35701734 2591098 4
6874 49249373 8881291 4
6875 30653350 20945049 3
6876 4553633 5236056 3
6877 8820212 6180006 3
6878 20945602 20203594 3
6879 14553713 9297899 5
6880 15769653 14699949 1
6881 26119173 19912267 4
6882 3655944 3653589 5
6883 18010327 10852216 6
6884 5385024 4412179 2
6885 24138894 5674268 4
6886 14203100 14154784 2
6887 29473889 13102045 5
6888 4483608 25425130 4
6889 43837323 14070572 2
6890 27073951 1016278 2
6891 31091953 8387989 4
6892 49188266 33621808 2
6893 20211648 504103 4
6894 15603298 7709041 2
6895 36430727 35395317 3
6896 16672314 457629 3
6897 11609900 9769909 3
6898 14691808 9228509 1
6899 36941431 34768792 3
6900 4870140 4789280 3
6901 6296241 5220061 2
6902 1410951 65035 5
6903 1644861 19364949 4
6904 7556060 3481828 2
6905 28752384 23318109 6
6906 33680080 32039346 3
6907 13713465 5257166 4
6908 33367191 11441666 4
6909 46220810 46084751 4
6910 41402956 23308193 3
6911 21769586 12674064 3
6912 29956605 5616898 3
6913 42067112 14845690 3
6914 6454627 1905607 2
6915 37259055 11208479 6
6916 14342495 10258224 3
6917 33781486 9677346 4
6918 45211921 4203646 2
6919 2988410 441196 3
6920 13213128 1514910 3
6921 50027423 4617567 3
6922 19676750 19697932 3
6923 6029495 363681 3
6924 14272563 703396 4
6925 28672183 4245198 3
6926 45916147 1537116 2
6927 12902218 4289447 3
6928 33713203 409784 4
6929 711993 412380 4
6930 14513475 1365793 4
6931 50098805 2120255 2
6932 1976625 241003 3
6933 18837045 8688668 4
6934 20177898 409784 2
6935 18628957 13739866 2
6936 12077731 9898512 4
6937 8825209 2808535 3
6938 21022598 10166453 3
6939 25120328 3455312 3
6940 36964695 218384 5
6941 50132448 43026241 2
6942 23924304 2745265 3
6943 23298338 9093448 2
6944 24335343 70689 2
6945 31290103 3152208 2
6946 38137689 6343166 5
6947 42531172 39104732 4
6948 47635550 8962700 2
6949 24832191 31218498 4
6950 17064661 2265503 4
6951 31432218 8083144 2
6952 13832592 804428 3
6953 16734420 7146990 3
6954 19957085 2081932 2
6955 21208308 4318263 4
6956 16390030 678822 2
6957 44083883 1208442 2
6958 20674318 2770967 2
6959 36560223 7947871 3
6960 30819664 30814204 5
6961 28922876 18209676 3
6962 43042341 25689673 3
6963 7447006 4279420 3
6964 19103064 5585779 4
6965 46307264 7033170 3
6966 24179146 1072561 6
6967 24154954 441196 4
6968 12267330 10440152 3
6969 5357033 4691132 4
6970 17627519 3124126 3
6971 18698302 513832 3
6972 40976768 330590 2
6973 37264815 16657905 3
6974 19592301 513832 4
6975 50277810 10151077 3
6976 35797774 6136576 3
6977 45514930 23524231 3
6978 16916055 13734431 4
6979 8664932 1286005 2
6980 7074694 218384 5
6981 26238275 8591703 3
6982 13742749 13738750 2
6983 31097918 2818796 1
6984 13719591 2750216 2
6985 760373 760397 3
6986 18548265 1056316 4
6987 42627873 3827393 2
6988 46016949 218384 3
6989 16536672 8781022 3
6990 31748903 7671072 3
6991 15779510 1525385 3
6992 13821116 181408 3
6993 12198719 1360826 6
6994 15084984 2226863 3
6995 22941715 416540 2
6996 32865569 8098953 3
6997 48626467 10175805 4
6998 31386110 10798208 5
6999 46140839 7026230 3
7000 16266830 1196586 3
7001 20442717 4185340 2
7002 14857576 6305675 2
7003 37880818 218384 3
7004 46261055 41107 4
7005 22627038 6979612 3
7006 16658363 615948 3
7007 30549505 473282 4
7008 36294088 698638 4
7009 20282027 2223386 2
7010 24359240 3566146 6
7011 3622267 2367398 4
7012 27314649 2770321 3
7013 5138946 1247390 4
7014 42432242 1927107 2
7015 24711100 7370593 4
7016 18223931 1881714 2
7017 37714313 23580826 2
7018 46416478 25706216 2
7019 10261579 3106452 5
7020 24005251 3436852 3
7021 30387185 2920315 5
7022 35638191 35364792 2
7023 16722419 1923795 3
7024 17290295 5649248 3
7025 32569775 24689255 4
7026 24781960 7924961 4
7027 6159341 6134797 5
7028 28906249 12947088 2
7029 38790825 21673538 3
7030 6114700 2679330 5
7031 38946025 5364278 3
7032 43232005 23414090 3
7033 47613802 218384 4
7034 22663078 6092642 1
7035 27820093 3793650 2
7036 11388460 6056124 1
7037 29750861 29168494 3
7038 12677170 181408 2
7039 36618369 33147339 2
7040 49031037 33929304 4
7041 40454924 40480 2
7042 42448690 24472312 3
7043 27218370 215497 3
7044 25442272 24622856 3
7045 15727863 23058029 2
7046 25230947 8270784 2
7047 4669805 2406975 6
7048 46742653 70689 2
7049 4133630 198679 3
7050 7446379 3572160 3
7051 18150548 4279420 5
7052 23397722 15747231 2
7053 36068250 16165942 3
7054 8236125 363681 2
7055 14554915 559296 4
7056 4478365 4169713 6
7057 28693171 921262 3
7058 7317179 259140 6
7059 1891606 309424 4
7060 14554945 3854687 1
7061 8586384 25425130 5
7062 23670266 1686699 3
7063 36618502 218384 6
7064 2094637 1194656 3
7065 24446578 18666710 3
7066 9106131 1564832 3
7067 27479857 780541 2
7068 35983647 2407912 2
7069 49018876 45760380 1
7070 35817864 218384 2
7071 14376924 2679330 4
7072 36906347 9454866 3
7073 30207693 1555262 4
7074 19926777 3422673 6
7075 3579035 2134798 3
7076 4906187 1643067 3
7077 20704202 5374311 3
7078 19000324 1960832 2
7079 18147211 4294844 1
7080 26455315 991757 4
7081 6112802 595631 4
7082 9626930 218384 6
7083 48462019 4968323 3
7084 38397674 32522263 2
7085 13586917 1359689 2
7086 31422025 10335662 3
7087 21898844 21800147 4
7088 6044640 15844443 4
7089 8484668 513832 3
7090 50442969 27263070 3
7091 9849109 9562505 4
7092 4565697 1555262 2
7093 45783428 5805843 2
7094 4780233 1094539 2
7095 5577391 217065 3
7096 3287137 976116 2
7097 30146555 2784514 4
7098 25958995 22838634 1
7099 33189792 23588123 3
7100 21704419 937933 4
7101 27501957 4538180 1
7102 24269147 8891284 3
7103 32466007 28746482 2
7104 30234842 3495926 3
7105 47711254 25706216 2
7106 30073688 14552569 3
7107 28878819 5437775 4
7108 17086421 182393 3
7109 27813258 3293353 2
7110 21433430 7113311 3
7111 25586719 4659659 2
7112 7037970 8669838 3
7113 7703355 4732544 3
7114 49336247 1572322 2
7115 24509804 15386268 2
7116 21815262 541487 3
7117 9897458 1802123 2
7118 40269710 2186931 2
7119 9825293 4725505 1
7120 19220947 10382929 3
7121 50062827 7526817 2
7122 6664691 25425130 4
7123 12745088 9613857 5
7124 4294844 541749 2
7125 3160691 2161054 7
7126 48045672 44912203 5
7127 10378258 7089640 4
7128 6199860 4691132 3
7129 25591768 1467913 2
7130 45054145 2770321 4
7131 14580465 4416228 2
7132 35949808 2839321 5
7133 10016081 8336856 3
7134 40339165 1293819 4
7135 33806159 6638964 3
7136 42744413 2824631 3
7137 31498398 17874717 3
7138 24600860 24598465 1
7139 7622419 147181 2
7140 2855481 5407250 4
7141 33879004 180097 3
7142 25442272 16774744 2
7143 11570533 25425130 4
7144 18915686 3760152 3
7145 6668379 6667344 4
7146 19589648 6105124 7
7147 1149928 574240 3
7148 46279449 11255353 3
7149 49652703 631817 2
7150 48749256 2206378 2
7151 46257623 7425993 5
7152 17636319 13657426 3
7153 34970589 409784 3
7154 26494570 40480 2
7155 21288440 19901915 4
7156 10951333 12734721 4
7157 46134376 42218617 3
7158 21037994 557844 4
7159 39746626 20692950 2
7160 38832305 13102045 2
7161 16503939 5614562 4
7162 31123183 25710109 4
7163 38889460 41577234 4
7164 23994747 4956844 3
7165 40991307 37960674 4
7166 42622950 9107895 2
7167 23534142 11655020 3
7168 28693548 8113752 3
7169 11668519 3662079 5
7170 20283742 1560685 3
7171 26473728 9560600 3
7172 25708549 453388 2
7173 47357126 2144776 2
7174 20358883 1005073 2
7175 23012529 3522454 3
7176 16002629 5853879 4
7177 20763583 11461607 4
7178 33014360 2624410 5
7179 29524720 1647260 4
7180 29841883 8253789 2
7181 16274852 85190 2
7182 8320779 2707322 4
7183 48816904 218384 2
7184 4280017 122407 3
7185 30349996 93091 4
7186 35692823 2854043 4
7187 43929097 35516977 3
7188 23528559 8275499 2
7189 19173965 5951464 3
7190 19455473 1235179 2
7191 34676238 5506373 2
7192 19699634 4520216 3
7193 15460954 625433 3
7194 3512575 13426142 3
7195 6737283 6409652 5
7196 49436368 38095615 2
7197 38090886 11796371 1
7198 16444753 2381316 4
7199 43725563 11664393 3
7200 5825050 6290613 4
7201 7019033 513832 3
7202 1524661 367706 3
7203 11483084 2658554 4
7204 19020754 2162121 1
7205 33663437 338887 3
7206 13952173 40480 2
7207 39666578 36334016 2
7208 32522263 2925153 2
7209 21899889 128038 3
7210 18154767 6322627 4
7211 8292940 5766521 3
7212 38739460 41302330 2
7213 40022805 18510031 3
7214 13190429 11829265 4
7215 41636569 14804945 3
7216 45321762 16403764 2
7217 45801065 24491260 4
7218 26806575 10943137 3
7219 4861803 225337 4
